,ko,en,word_count,source,filepath,zipf,word,frequency,level
423,조목조목,Item by item,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
185,뉘우치다,to regret/repent (후회하다/반성하다/유감하다/원통하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
422,시들시들하다,"To wither, be unsatisfactory",1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1073,김칫독,a kimchi jar (kind you bury underground),1,hanyang,한양 고급2,0.0,,,advanced
184,눈여겨보다,watch[observe] (sb) carefully/pay attention (to)/keep an eye (on)/eye (주목하다/관심을 갖다/유의하다/주의를 기울이다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
421,귀를 기울이다,To direct one's ears,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1076,겨우내,"throughout the winter, all winter long",1,hanyang,한양 고급2,0.0,,,advanced
181,넘겨다보다,to look[peer] over/covet (넘어다보다/욕기를 부리다/탐내다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
180,내세우다,to assert/claim/put up (a candidate) (내놓다/주장하다/확연하다/단언하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
249,정취를 느끼다,To feel a cultural atmosphere,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1081,내친김에,while one's about it,1,hanyang,한양 고급2,0.0,,,advanced
1082,효심,filial piety,1,hanyang,한양 고급2,0.0,,,advanced
252,중턱,Mid slope of a mountain,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1084,매섭다,"to be fierce, sharp, harsh",1,hanyang,한양 고급2,0.0,,,advanced
1085,움츠리다,"to shrink back, withdraw, shrug or hunch shoulders",1,hanyang,한양 고급2,0.0,,,advanced
1086,행차,an honored coming/going (ie of a King),1,hanyang,한양 고급2,0.0,,,advanced
595,손동작,hand gesture,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
194,달구다,to heat (뜨겁게 하다/끓이다/데우다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
243,유적지,Historic site,1,SNU,서울대 5B 한국어 교과서,0.0,유적지,4863.0,advanced
229,석굴,A stone cave,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
451,바르다,"To paste, stick",1,SNU,서울대 5B 한국어 교과서,0.0,바르다,1183.0,advanced
450,미지근하다,To be luke warm,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
226,빼어나다,To be outstanding,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
227,석사여래불상,Statue of Buddha,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
228,석가탑,A pagoda in Bulguksa 2,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
446,뒤틀리다,"To be wrenched, twisted",1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1038,우방국,"friendly nation, ally",1,hanyang,한양 고급2,0.0,,,advanced
1039,결단코,"never, by no means",1,hanyang,한양 고급2,0.0,,,advanced
522,상담원,"an agent, counselor",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
211,급락하다,to drop sharply/nosedive (폭락하다/곤두박질치다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
210,급등하다,to rise sharply/skyrocket (급증하다/폭등하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
433,배꼽이 빠지다,To be in stitches from laughing,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1045,남북 경협,남북 경제 협력,2,hanyang,한양 고급2,0.0,,,advanced
443,대청마루,Main floor between rooms,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
440,다스리다,"To rule over, govern",1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
1048,남북 고위급 회담,North-South high level talks,3,hanyang,한양 고급2,0.0,,,advanced
1049,군사 분계선,Military Demarcation Line,2,hanyang,한양 고급2,0.0,,,advanced
438,그제야,"Only then, not until",1,SNU,서울대 5B 한국어 교과서,0.0,그제야,4148.0,advanced
206,덜렁대다,to behave carelessly,1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
525,상대주의,relativism,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
205,더듬다,손으로 feel (around) / retrace (one's memory) (기억하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
434,간이 콩알만 해지다,To be scared stiff,3,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
713,내몰리다,"to be forced out, be driven out",1,hanyang,한양 고급2,0.0,,,advanced
711,팽배하다,"to be surging, rising, overflowing",1,hanyang,한양 고급2,0.0,,,advanced
706,붐비다,be crowded (북적대다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,붐비다,4478.0,advanced
603,아무쪼록,please/I beg of you (부디/모쪼록),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
356,잡곡,"miscellaneous cereals or grains, corn",1,hanyang,한양 고급2,0.0,,,advanced
357,급락하다,"to plunge, collapse, crash, nosedive",1,hanyang,한양 고급2,0.0,,,advanced
359,농지 면적,area of farmland,2,hanyang,한양 고급2,0.0,,,advanced
600,쏜살같이,like an arrow (맹령하게/황급히),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
361,학도 의용군,student soldiers,2,hanyang,한양 고급2,0.0,,,advanced
362,되새기다,"to meditate upon, ruminate on, chew over",1,hanyang,한양 고급2,0.0,,,advanced
363,일순간에,"in a moment, in an instant",1,hanyang,한양 고급2,0.0,,,advanced
364,굉음,"a deafening roar, boom, thundering noise, ear-splitting noise",1,hanyang,한양 고급2,0.0,,,advanced
366,덤벼들다,"to lunge at, strike out at, attack or assault",1,hanyang,한양 고급2,0.0,,,advanced
729,간병,"tending, nursing, caring for a patient",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
368,옹달샘,a small spring,1,hanyang,한양 고급2,0.0,,,advanced
597,슬그머니,stealthily (살며시/조금씩:남이 알아차리지 못하게 슬며시),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,슬그머니,3968.0,advanced
596,스스럼없이,without constraint (조심스럽거나 부끄러운 마음이 없이),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
418,등잔불,Lamplight,1,SNU,서울대 한국어 5A,0.0,,,advanced
373,출산율,birthrate,1,hanyang,한양 고급2,0.0,,,advanced
595,쉽사리,easily (아주 쉽게),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
419,맹자,Mencius,1,SNU,서울대 한국어 5A,0.0,,,advanced
353,뒷전,"sth put on the backburner, pushed to the side",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
420,명필,Noted calligrapher,1,SNU,서울대 한국어 5A,0.0,,,advanced
378,둔화되다,to slow down,1,hanyang,한양 고급2,0.0,,,advanced
592,손색없이,perfectly (다른 것과 견주어 못한 점이 없이),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
849,그르다,To be false,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
355,등산객,mountain climber,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
355,식량 자급률,degree of food self-sufficiency,2,hanyang,한양 고급2,0.0,,,advanced
859,즉위하다,To ascend to the throne,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
590,소폭,slightly (적은 정도로),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
352,다채롭다,"to be diverse, colorful, various",1,hanyang,한양 고급2,0.0,,,advanced
619,월등히,by far/considerably (상당히),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
392,찹쌀떡,Sticky rice cake,1,SNU,서울대 한국어 5A,0.0,,,advanced
881,의견의 엇갈리다,To disagree with each other,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
398,태교,Prenatal education,1,SNU,서울대 한국어 5A,0.0,,,advanced
365,유역,"basin, river valley",1,ewha,Ewha Korean 5,0.0,,,advanced
405,학제,educational system,1,SNU,서울대 한국어 5A,0.0,,,advanced
873,사사로이,Personally,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
105,결단력,decisiveness,1,topik,TOPIK Advanced Vocabulary,0.0,,,advanced
871,베다,"To cut down, fell",1,SNU,서울대 5B 한국어 교과서,0.0,베다,2939.0,advanced
335,떵떵거리다,to live in a grand and extravagant style,1,hanyang,한양 고급2,0.0,,,advanced
336,각박하다,"to be hard-hearted, heartless",1,hanyang,한양 고급2,0.0,,,advanced
870,오동나무,Foxglove tree,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
609,어이없이,easily/disappointedly,1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
408,고르다,to be even,1,SNU,서울대 한국어 5A,0.0,고르다,3772.0,advanced
867,거문고,Korean zither,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
866,직속상관,Immediate superior,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
344,각광을 받다,"to be spotlighted, be in the limelight",2,hanyang,한양 고급2,0.0,,,advanced
345,보탬,"help, aid, support, supplement",1,hanyang,한양 고급2,0.0,,,advanced
606,양껏,heartily (마음껏/실컷/잔뜩),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
104,견문,"experience, what one sees and hears",1,topik,TOPIK Advanced Vocabulary,0.0,,,advanced
349,특색,"distinct characteristic, distinct feature",1,hanyang,한양 고급2,0.0,,,advanced
860,집현전,Jiphyeonjeon,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
351,향토,"rural area, local area",1,hanyang,한양 고급2,0.0,,,advanced
100,감수성,sensitivity,1,topik,TOPIK Advanced Vocabulary,0.0,감수성,3932.0,advanced
384,확충하다,"to expand, enlarge",1,hanyang,한양 고급2,0.0,,,advanced
710,박탈감,sense of deprivation,1,hanyang,한양 고급2,0.0,,,advanced
416,장년,4050 대,1,hanyang,한양 고급2,0.0,,,advanced
419,조손 가정,family consisting of the children and grandparents,2,hanyang,한양 고급2,0.0,,,advanced
446,가지런히,Neatly,1,SNU,서울대 한국어 5A,0.0,,,advanced
421,자아실현,self-realization,1,hanyang,한양 고급2,0.0,,,advanced
422,친밀감,"sense of closeness, intimacy",1,hanyang,한양 고급2,0.0,,,advanced
578,부쩍 (+늘다/많다),remarkably,2,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
577,별반 (+부정문),particularly (별로/특별히),2,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
576,벌떡 (+일어나다),straight/erect,2,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
575,번번이,all the time (매번/늘),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
448,꼬부라지다,to be bent,1,SNU,서울대 한국어 5A,0.0,,,advanced
368,맞벌이,dual income,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
573,미처 (+불정문),that far (아직 거기까지 미치도록.),2,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
371,매립지,landfill,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
572,물끄러미 (+보다),(멍하니/우두커니/하염없이/멀거니:우두커니 한곳만 바라보는 모양.),2,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
449,나뭇결,the grain,1,SNU,서울대 한국어 5A,0.0,,,advanced
374,매장량,reserves,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
450,목공예품,woodcraft,1,SNU,서울대 한국어 5A,0.0,,,advanced
439,통계청,National Statistical Office,1,hanyang,한양 고급2,0.0,,,advanced
562,견문,information/experience (식견/지식/정보/제보),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
376,맨홀,manhole,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
452,백자,White porcelain,1,SNU,서울대 한국어 5A,0.0,,,advanced
453,분재,Dwarfed potted plant,1,SNU,서울대 한국어 5A,0.0,,,advanced
557,각광,limelight (주목),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
446,산정,"computation, calculation, estimate, assessment",1,hanyang,한양 고급2,0.0,,,advanced
723,각고,hard work,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
95,선천적,그의 성공은 __인 재능에서 비롯되었다.,1,topik,TOPIK Advanced Vocabulary,0.0,,,advanced
589,성급히,hastily (성질이 급하게),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
96,성인병,현대인의 식생활이 서구적으로 변함에 따라 __이 많이 발생했다.,1,topik,TOPIK Advanced Vocabulary,0.0,,,advanced
386,면회소,"visit location, reception house",1,hanyang,한양 고급2,0.0,,,advanced
422,벌컥,all of a sudden,1,SNU,서울대 한국어 5A,0.0,,,advanced
587,설령 (+ᄅ지라도/더라도),even though (설사),2,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
845,고개를 끄덕이다,To nod one's head,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
392,빈곤감,sense of poverty,1,hanyang,한양 고급2,0.0,,,advanced
393,의식주 문화,"culture of food, clothing, and shelter (necessities of life)",2,hanyang,한양 고급2,0.0,,,advanced
394,인구 보충 출생률,Population replacement level,3,hanyang,한양 고급2,0.0,,,advanced
844,일러바치다,To snitch,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
396,산아 제한 정책,birth control policy,3,hanyang,한양 고급2,0.0,,,advanced
842,달려오다,"To come running, dash",1,SNU,서울대 5B 한국어 교과서,0.0,달려오다,2072.0,advanced
364,만류,dissuasion,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
400,경범죄,misdemeanor,1,hanyang,한양 고급2,0.0,,,advanced
432,이름나다,to be famous,1,SNU,서울대 한국어 5A,0.0,,,advanced
402,사재기,"panic buying, hoarding products to sell at a higher price",1,hanyang,한양 고급2,0.0,,,advanced
403,암표,"illegal tickets, scalping",1,hanyang,한양 고급2,0.0,,,advanced
404,각계,여러 세계,1,hanyang,한양 고급2,0.0,,,advanced
405,집성촌,a village that all has the same last name,1,hanyang,한양 고급2,0.0,,,advanced
582,사뭇,quite (내내/꽤),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
837,꾸벅꾸벅 졸다,To doze off,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
724,각광,"the spotlight, limelight",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
410,장서 갈등,장모 - 사위 갈등,2,hanyang,한양 고급2,0.0,,,advanced
412,미취학 아동,유치원 다니는 아이,2,hanyang,한양 고급2,0.0,,,advanced
579,불현듯이,suddenly (갑자기/급작스럽게),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
884,법질서,Legal form,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
387,중간고사,midterm examination,1,SNU,서울대 한국어 5A,0.0,,,advanced
319,아궁이,"the furnace, fireplace, hearth",1,hanyang,한양 고급2,0.0,,,advanced
304,구호품을 보내다,to send relief supplies,2,SNU,서울대 한국어 5A,0.0,,,advanced
223,길쌈,weaving,1,hanyang,한양 고급2,0.0,,,advanced
959,조건을 따지다,To calculate terms,2,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
225,불야성을 이루다,to be brilliantly illuminated to where there is no night,2,hanyang,한양 고급2,0.0,,,advanced
679,환심,[win] favor,1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,0.0,,,advanced
957,삶의 방편으로 삼다,To adopt a means or livelihood,3,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
229,연말연시,"end of December, beginning of January",1,hanyang,한양 고급2,0.0,,,advanced
230,구인난,labor shortage,1,hanyang,한양 고급2,0.0,,,advanced
232,물들다,"to get dyed, be colored, tinged with",1,hanyang,한양 고급2,0.0,,,advanced
234,대수롭지 않게 넘기다,to pass over something as if it is unimportant,3,hanyang,한양 고급2,0.0,,,advanced
235,-자는 취지에서,for the goal of,2,hanyang,한양 고급2,0.0,,,advanced
312,독거노인,senior citizen,1,SNU,서울대 한국어 5A,0.0,,,advanced
238,돈독히 하다,"to make strong, thick",2,hanyang,한양 고급2,0.0,,,advanced
240,무병장수,"good health and long life, health and longevity",1,hanyang,한양 고급2,0.0,,,advanced
241,잡귀를 물리치다,to beat off/defeat the demons or mischievous spirits,2,hanyang,한양 고급2,0.0,,,advanced
242,세찬,food for treating New Year's guests,1,hanyang,한양 고급2,0.0,,,advanced
243,가래떡,stick of rounded rice cake,1,hanyang,한양 고급2,0.0,,,advanced
316,무의탁,Having no one to depend on,1,SNU,서울대 한국어 5A,0.0,,,advanced
949,새삼스레,Overbearingly,1,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
246,조롱박,"gourd, dipper",1,hanyang,한양 고급2,0.0,,,advanced
948,불안감을 안고 살아가다,To live with anxiety,3,SNU,서울대 5B 한국어 교과서,0.0,,,advanced
248,덕담,"words of blessing, well-wishing remarks",1,hanyang,한양 고급2,0.0,,,advanced
755,개강,beginning of lectures,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,0.0,,,advanced
330,이재민,victims of disaster,1,SNU,서울대 한국어 5A,0.0,,,advanced
