,ko,en,word_count,source,filepath,zipf,word,frequency,level
584,말을 걸다,to initiate conversation,2,SNU,서울대 한국어 4B,5.85,,,intermediate
164,이름,name,1,kiip,KIIP 중급1 (Level 3),5.84,이름,167.0,intermediate
1295,좋은 게 없죠.,There's nothing better (than).,3,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,5.84,,,intermediate
239,씨,seed,1,other,Korean Vocabulary Practice (INTERMEDIATE),5.84,씨,2678.0,intermediate
13,시간이 적다,to have little time,2,sogang,Sogang 3A vocabulary,5.84,,,intermediate
1541,후로,Since,1,sungkyunkwan,성균관 어학 4급,5.83,,,intermediate
2365,마,I will ~,1,sungkyunkwan,성균관 어학 4급,5.82,,,intermediate
248,시작하다,"to start, to begin (not 벌..., 비...)",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.82,시작하다,80.0,intermediate
583,가지,eggplant,1,other,Korean Vocabulary Practice (INTERMEDIATE),5.82,가지,1672.0,intermediate
279,고 [이름],denotes dead person (고인),2,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],5.82,,,intermediate
1024,가지,"a kind (of), a sort (of), variety",1,other,2000 Essential Korean Words - Intermediate,5.82,가지,1672.0,intermediate
157,원,Expression for surprise,1,sungkyunkwan,성균관 어학 4급,5.81,원,4486.0,intermediate
341,원,a circle,1,hanyang,Hanyang Workbook - 중급 1,5.81,원,4486.0,intermediate
30,함께,together,1,sogang,Sogang 3A vocabulary,5.81,함께,60.0,intermediate
25,말이 많다,talkative,2,yonsei,Yonsei 3-1 연세 한국어,5.81,,,intermediate
973,함께,"together, along with (not 같...)",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.81,함께,60.0,intermediate
421,원,circle ,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],5.81,원,4486.0,intermediate
395,함께,"together, along with",1,integrated,Integrated Korean Intermediate 1,5.81,함께,60.0,intermediate
535,하나가 되다,"to become one, to be united",2,sogang,Sogang 4A,5.81,,,intermediate
390,위로주,Drinking for comfort,1,sungkyunkwan,성균관 어학 4급,5.8,,,intermediate
95,맞아 주다,to come out to meet,2,SNU,서울대 한국어 4B,5.8,,,intermediate
1199,가지다,"to possess, to have, to carry (not 갖.., 휴..)",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.8,가지다,387.0,intermediate
1439,맞아주다,"To great, welcome",1,sungkyunkwan,성균관 어학 4급,5.8,,,intermediate
259,가지다,"have, carry, possess, own",1,kiip,KIIP 중급1 (Level 3),5.8,가지다,387.0,intermediate
129,차,"a round, a stage; order, sequence",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.79,차,2498.0,intermediate
528,입,Mouth,1,sungkyunkwan,성균관어학 3급,5.79,입,251.0,intermediate
265,끝나다,"to be over, to end, to finish",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.79,끝나다,277.0,intermediate
460,끝나다,"smth is finished, ended",1,yonsei,Yonsei 3-2 연세 한국어,5.79,끝나다,277.0,intermediate
303,원하다,to wish,1,integrated,Integrated Korean Intermediate 1,5.78,원하다,702.0,intermediate
114,원하다,to want,1,sogang,Sogang Korean 3B (w,5.78,원하다,702.0,intermediate
551,이상,being more than or greater than,1,other,Korean Vocabulary Practice (INTERMEDIATE),5.78,이상,2159.0,intermediate
765,이상,more than,1,other,가나다 intermediate 2,5.78,이상,2159.0,intermediate
181,그러하다,as; such,1,topik,TOPIK 필수어위 1000 중급,5.78,그러하다,316.0,intermediate
504,이상,above/ more than,1,yonsei,Yonsei 3-1 연세 한국어,5.78,이상,2159.0,intermediate
607,원하다,"to desire, to want (not 바.., 희..)",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.78,원하다,702.0,intermediate
2082,원하다,To want,1,sungkyunkwan,성균관 어학 4급,5.78,원하다,702.0,intermediate
532,형,older brother (男),1,kiip,KIIP 중급1 (Level 3),5.78,형,5149.0,intermediate
1067,이상,More than,1,sungkyunkwan,성균관 어학 4급,5.78,이상,2159.0,intermediate
533,함께하다,"to be together, to share (an experience)",1,sogang,Sogang 4A,5.78,함께하다,4403.0,intermediate
546,원하다,to want,1,other,2000 Essential Korean Words - Intermediate,5.78,원하다,702.0,intermediate
1588,그러하다,to be that sort (kind) of,1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,5.78,그러하다,316.0,intermediate
777,원하다,"to desire, to want",1,other,Korean Vocabulary Practice (INTERMEDIATE),5.78,원하다,702.0,intermediate
1060,이상,being more than,1,other,2000 Essential Korean Words - Intermediate,5.78,이상,2159.0,intermediate
2294,이상,"above, more than, this or greater",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.78,이상,2159.0,intermediate
316,이상,x and above,1,yonsei,Yonsei 3-2 연세 한국어,5.78,이상,2159.0,intermediate
290,원하다,"to desire, to want",1,sogang,Sogang 4A,5.78,원하다,702.0,intermediate
484,원하다,"to want, desire, hope for",1,integrated,Integrated Korean Intermediate 2 - First Edition,5.78,원하다,702.0,intermediate
910,입다,to sustain,1,other,2000 Essential Korean Words - Intermediate,5.77,입다,264.0,intermediate
662,당신,you; darling,1,SNU,서울대 한국어 4B,5.77,당신,148.0,intermediate
345,당신,you (ㄷ),1,other,2000 Essential Korean Words - Intermediate,5.77,당신,148.0,intermediate
2195,입다,"to get damaged, suffer a loss",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.77,입다,264.0,intermediate
129,당신,"you (honorific between couples, used in advertisements or hypothetical situations, used between two people that are fighting or arguing)",1,other,Korean Vocabulary Practice (INTERMEDIATE),5.77,당신,148.0,intermediate
540,찾다,"to find, to search for, to pick up",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.76,찾다,128.0,intermediate
293,음,"When you are worried, hard time deciding, or can't understand smth",1,other,가나다 intermediate 2,5.76,음,1174.0,intermediate
401,이상하다,to be strange,1,integrated,Integrated Korean Intermediate 2 - First Edition,5.75,이상하다,564.0,intermediate
445,이상하다,to be strange,1,other,Korean Vocabulary Practice (INTERMEDIATE),5.75,이상하다,564.0,intermediate
413,그러면,"then, in that case",1,integrated,Integrated Korean Intermediate 1,5.75,그러면,481.0,intermediate
532,이상하다,"to be strange, unusual, uncommon",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.75,이상하다,564.0,intermediate
1141,먹어 오다,Eating habits handed down,2,sungkyunkwan,성균관 어학 4급,5.75,,,intermediate
591,음에,Noise a cow makes,1,sungkyunkwan,성균관어학 3급,5.75,,,intermediate
436,끝나면,Once that has finished,1,sungkyunkwan,성균관어학 3급,5.75,,,intermediate
500,이상하다,to be strange,1,integrated,Integrated Korean Intermediate 2 - First Edition,5.75,이상하다,564.0,intermediate
838,이상하다,to be strange; to be odd,1,hanyang,Hanyang Workbook - 중급 1,5.75,이상하다,564.0,intermediate
207,밤,chestnut,1,hanyang,한양대 중급2,5.74,밤,4250.0,intermediate
1215,이와 같이,like so,2,hanyang,Hanyang Workbook - 중급 1,5.74,,,intermediate
42,신,god,1,sogang,Sogang 4B,5.74,신,1864.0,intermediate
1059,신,God,1,other,Korean Vocabulary Practice (INTERMEDIATE),5.74,신,1864.0,intermediate
40,친구가 되다,to become friends,2,hanyang,Hanyang Workbook - 중급 1,5.74,,,intermediate
557,손,Hand,1,sungkyunkwan,성균관어학 3급,5.74,손,125.0,intermediate
63,밤,Chestnut,1,sungkyunkwan,성균관어학 3급,5.74,밤,4250.0,intermediate
221,신,god,1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,5.74,신,1864.0,intermediate
7,손,hand,1,integrated,Integrated Korean Intermediate 1,5.74,손,125.0,intermediate
249,신,god,1,sogang,Sogang 4A,5.74,신,1864.0,intermediate
593,밤,chestnut,1,hanyang,한양대 중급2,5.74,밤,4250.0,intermediate
907,신,god,1,hanyang,한양대 중급2,5.74,신,1864.0,intermediate
2378,아이고,Aigoo,1,sungkyunkwan,성균관 어학 4급,5.73,아이고,1610.0,intermediate
213,사실,fact,1,integrated,Integrated Korean Intermediate 2 - First Edition,5.73,사실,513.0,intermediate
965,아이고,oh my god,1,hanyang,한양대 중급2,5.73,아이고,1610.0,intermediate
249,이상이 있다,to be abnormal,2,yonsei,Yonsei 3-1 연세 한국어,5.73,,,intermediate
438,데,"a place, spot, point, a case, an occasion",1,kiip,KIIP 중급1 (Level 3),5.73,데,35.0,intermediate
392,사실,"fact, truth, actually",1,topik,TOPIK Essential Vocab 1000 (Intermediate),5.73,사실,513.0,intermediate
6,사실,"fact, truth",1,integrated,Integrated Korean Intermediate 1,5.73,사실,513.0,intermediate
270,사실,"fact, truth, actually (not 실...)",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.73,사실,513.0,intermediate
355,사실,the truth,1,sogang,Sogang 3A vocabulary,5.73,사실,513.0,intermediate
263,아이고,Oh my gosh!,1,sogang,Sogang Korean 3B (w,5.73,아이고,1610.0,intermediate
183,사실,fact,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),5.73,사실,513.0,intermediate
44,해보다,try,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),5.73,,,intermediate
731,잡다,to catch,1,hanyang,Hanyang Workbook - 중급 1,5.72,잡다,136.0,intermediate
711,잡다,To catch,1,sungkyunkwan,성균관어학 3급,5.72,잡다,136.0,intermediate
211,사실은,actually/the truth is,1,sogang,Sogang 3A vocabulary,5.72,,,intermediate
199,사실은,In fact,1,sungkyunkwan,성균관 어학 4급,5.72,,,intermediate
901,등,the back,1,hanyang,Hanyang Workbook - 중급 1,5.72,등,2712.0,intermediate
926,등,Ranking,1,sungkyunkwan,성균관어학 3급,5.72,등,2712.0,intermediate
1308,잡다,catch,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),5.72,잡다,136.0,intermediate
325,등,the back,1,hanyang,Hanyang Workbook - 중급 1,5.72,등,2712.0,intermediate
366,사실은,in fact,1,other,가나다 intermediate 2,5.72,,,intermediate
264,어디,somewhere,1,integrated,Integrated Korean Intermediate 1,5.72,어디,1459.0,intermediate
1557,잡다,"to catch, hold, reserve/book (a date, an appointment)",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.72,잡다,136.0,intermediate
327,잡다,to catch,1,integrated,Integrated Korean Intermediate 1,5.72,잡다,136.0,intermediate
225,등,back (body part),1,sogang,Sogang 4A,5.72,등,2712.0,intermediate
414,잡다,to catch (fish),1,sogang,Sogang Korean 3B (w,5.72,잡다,136.0,intermediate
202,잡다,to catch,1,yonsei,Yonsei 3-1 연세 한국어,5.72,잡다,136.0,intermediate
400,잡다,to catch,1,sogang,Sogang Korean 3B (w,5.72,잡다,136.0,intermediate
563,잡다,"to catch, to tag",1,sogang,Sogang 4B,5.72,잡다,136.0,intermediate
1025,사들이다,"to buy in, purchase, buy up",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.71,사들이다,3875.0,intermediate
1120,데다,burn oneself,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),5.71,,,intermediate
142,지금 가고 있는 중이야,I'm on the way,4,sogang,Sogang Korean 3B (w,5.71,,,intermediate
476,화,anger,1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.71,화,1360.0,intermediate
639,함,Box of wedding gifts sent by groom,1,sungkyunkwan,성균관어학 3급,5.71,,,intermediate
1071,-화,currency,1,hanyang,Hanyang Workbook - 중급 1,5.71,,,intermediate
630,함,box,1,kiip,KIIP 4 - 2016,5.71,,,intermediate
577,성,a family name,1,other,2000 Essential Korean Words - Intermediate,5.71,성,4104.0,intermediate
62,(이)라도,or something (like that),1,integrated,Integrated Korean Intermediate 2 - First Edition,5.71,,,intermediate
521,성,surname,1,yonsei,Yonsei 3-2 연세 한국어,5.71,성,4104.0,intermediate
164,한밤,Mid night (2am-4am),1,sungkyunkwan,성균관어학 3급,5.71,,,intermediate
187,그렇죠?,Isn't that so?,1,sogang,Sogang Korean 3B (w,5.71,,,intermediate
192,그러자,"at that, after that (one action is immediately followed by another)",1,sogang,Sogang 4A,5.7,,,intermediate
370,손이 가다,to require a lot of time/effort,2,yonsei,Yonsei 3-1 연세 한국어,5.7,,,intermediate
2071,구,District,1,sungkyunkwan,성균관 어학 4급,5.7,구,5268.0,intermediate
295,물다,to bite,1,other,2000 Essential Korean Words - Intermediate,5.69,물다,1594.0,intermediate
567,10일 이상,more than 10 days,2,sogang,Sogang 4A,5.69,,,intermediate
940,남,others; other people,1,hanyang,Hanyang Workbook - 중급 1,5.69,남,4826.0,intermediate
941,물다,To bite,1,sungkyunkwan,성균관어학 3급,5.69,물다,1594.0,intermediate
248,2차,second round,1,yonsei,Yonsei 3-2 연세 한국어,5.69,,,intermediate
612,손을 들다,to raise one's hand,2,hanyang,Hanyang Workbook - 중급 1,5.69,,,intermediate
136,소,cow,1,integrated,Integrated Korean Intermediate 2 - First Edition,5.69,소,1923.0,intermediate
122,자기,"oneself, one’s own",1,sogang,Sogang 4A,5.69,자기,317.0,intermediate
476,남,south,1,other,2000 Essential Korean Words - Intermediate,5.69,남,4826.0,intermediate
941,물다,bite,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),5.69,물다,1594.0,intermediate
121,남,"someone else, other people (someone who is not part of one’s immediate circle)",1,sogang,Sogang 4A,5.69,남,4826.0,intermediate
37,남,south,1,integrated,Integrated Korean Intermediate 1,5.69,남,4826.0,intermediate
1825,남,Other Person,1,sungkyunkwan,성균관 어학 4급,5.69,남,4826.0,intermediate
14,남,others,1,other,가나다 intermediate 2,5.69,남,4826.0,intermediate
394,아직도,"yet, still",1,integrated,Integrated Korean Intermediate 1,5.69,,,intermediate
447,자기,self,1,other,Korean Vocabulary Practice (INTERMEDIATE),5.69,자기,317.0,intermediate
715,물다,to bite,1,hanyang,Hanyang Workbook - 중급 1,5.69,물다,1594.0,intermediate
404,물다,to bite,1,SNU,서울대 한국어 4B,5.69,물다,1594.0,intermediate
2046,어디나,Everywhere,1,sungkyunkwan,성균관 어학 4급,5.69,,,intermediate
41,남,someone,1,sogang,Sogang Korean 3B (w,5.69,남,4826.0,intermediate
340,남,other people,1,other,2000 Essential Korean Words - Intermediate,5.69,남,4826.0,intermediate
591,자기,oneself,1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.69,자기,317.0,intermediate
269,물다,to bite,1,integrated,Integrated Korean Intermediate 1,5.69,물다,1594.0,intermediate
662,물다,to bite,1,other,Korean Vocabulary Practice (INTERMEDIATE),5.69,물다,1594.0,intermediate
1890,남,"other people, others, another person (not 타..)",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.69,남,4826.0,intermediate
393,남,"others, other people",1,topik,TOPIK Essential Vocab 1000 (Intermediate),5.69,남,4826.0,intermediate
1591,물다,to bite,1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.69,물다,1594.0,intermediate
274,남을,Others,1,yonsei,Yonsei 3-2 연세 한국어,5.68,,,intermediate
1419,30분 전에,30 minutes ago,2,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,5.68,,,intermediate
786,그러게 말이다,You're telling me,2,sungkyunkwan,성균관 어학 4급,5.68,,,intermediate
151,더 이상,any more,2,other,가나다 intermediate 2,5.68,,,intermediate
271,더 이상,"any more, any longer (eg. I don’t go there any more)",2,sogang,Sogang 4B,5.68,,,intermediate
392,형님,older brother,1,SNU,서울대 한국어 4B,5.68,형님,1030.0,intermediate
658,남다,"to be left, remain",1,kiip,KIIP 중급1 (Level 3),5.67,남다,210.0,intermediate
595,남다,to have spare something,1,other,가나다 intermediate 2,5.67,남다,210.0,intermediate
263,남다,"to remain, to be leftover",1,topik,TOPIK Essential Vocab 1000 (Intermediate),5.67,남다,210.0,intermediate
601,남다,"to be leftover, to remain",1,other,Korean Vocabulary Practice (INTERMEDIATE),5.67,남다,210.0,intermediate
290,돈이 들다,to cost money,2,sogang,Sogang 3A vocabulary,5.67,,,intermediate
1007,남다,be left,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),5.67,남다,210.0,intermediate
119,남다,To remain,1,sungkyunkwan,성균관어학 3급,5.67,남다,210.0,intermediate
55,남다,to remain,1,integrated,Integrated Korean Intermediate 1,5.67,남다,210.0,intermediate
782,돈이 들다,To cost money,2,sungkyunkwan,성균관어학 3급,5.67,,,intermediate
74,첫-,"the first (sth, not necessarily of a set)",1,yonsei,Yonsei Korean 4-2 (Units 6-10) + Proverbs,5.66,,,intermediate
269,이상이 있다/없다,to be normal/abnormal,2,integrated,Integrated Korean Intermediate 2 - First Edition,5.66,,,intermediate
409,비,a fee,1,sogang,Sogang 3A vocabulary,5.66,비,4847.0,intermediate
399,말이 씨가 되다,to be careful what you ask for,3,other,Seoul National University Korean Level 4,5.66,,,intermediate
247,첫,First,1,sungkyunkwan,성균관어학 3급,5.66,첫,510.0,intermediate
258,소리,"sound, noise",1,integrated,Integrated Korean Intermediate 1,5.66,소리,50.0,intermediate
1407,물들이다,To dye,1,sungkyunkwan,성균관 어학 4급,5.66,,,intermediate
690,소리,sound,1,other,Seoul National University Korean Level 4,5.66,소리,50.0,intermediate
535,눈,Eye,1,sungkyunkwan,성균관어학 3급,5.66,눈,1190.0,intermediate
817,소리,"a sound, a noise (not 음..)",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.66,소리,50.0,intermediate
2093,-비,expenses (not -료),1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,5.66,,,intermediate
1870,바로,directly,1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,5.65,바로,81.0,intermediate
425,(으)로,item selected from many,1,integrated,Integrated Korean Intermediate 1,5.65,,,intermediate
257,보이다,to show,1,other,가나다 intermediate 2,5.65,보이다,111.0,intermediate
92,보이다,To show,1,sungkyunkwan,성균관어학 3급,5.65,보이다,111.0,intermediate
1040,보이다,"be seen, show",1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),5.65,보이다,111.0,intermediate
686,여기다,"regard, consider, think",1,kiip,KIIP 중급1 (Level 3),5.65,여기다,827.0,intermediate
330,"-이,가 남다",to remain,2,sogang,Sogang 3A vocabulary,5.65,,,intermediate
