,0,1
8,졸리다,sleepy
9,좁히다,narrow
10,주고받다,exchange
11,주어지다,be given
12,죽이다,kill
13,줄어들다,decrease
14,줄이다,reduce
15,줍다,pick up
16,중단하다,stop
17,지나가다,pass by
18,지나치다,pass by
19,지내다,live
20,지다,lose
21,지르다,yell
22,지우다,erase
23,지치다,be/get tired
24,지켜보다,wait and see
25,지키다,obey
26,집다,pick up
27,짓다,build
28,쫓기다,be pursued
29,쫓다,pursue
0,얻어먹다,beg one's food
1,얼다,freeze
2,얼리다,freeze
3,없애다,remove
4,엎드리다,face down
5,여기다,consider
6,여쭈다,ask
7,연기하다,postpone
8,연장하다,extend
9,염려하다,worry about
10,예상하다,anticipate
11,예측하다,predict
12,오가다,come and go
13,오르내리다,go up and down
14,오르다,climb up
15,올리다,raise
16,옮기다,move
17,외우다,memorize
18,외치다,cry out
19,위하다,care for
20,응모하다,enter for
21,의심하다,doubt
22,의하다,by
23,이기다,win
24,이끌다,lead
25,이동하다,move
26,이루다,make
27,이루어지다,be achieved
28,이름나다,well-known
29,이어지다,continue
0,통계,statistics
1,통신,communication
2,통증,pain
3,편식,eat only what one wants
4,평생,whole life
5,평소,usual (ordinary) day
6,평화,peace
7,폭설,heavy snow
8,폭식,binge
9,폭우,heavy rain
10,표정,someone's face/expressions
11,품절,be sold out
12,피로,tiredness
13,피해,harm damage
14,필수,necessariness
15,핑계,excuse (for)
16,하품,yawn
17,학력,academic ability
18,학문,study
19,학비,school expenses
20,학습,study
21,학자,scholar
22,학점,credit
23,한국학,Koreanology
24,한눈,at a glance
25,한숨,sigh
26,한옥,traditional Korean house
27,한정식,Korean style meal
28,한지,traditional Korean paper
29,할부,monthly installment plan
0,질병,disease
1,집들이,housewarming party
2,집중력,concentration
3,짜중,irritation
4,찜통더위,sweltering heat
5,차례,order
6,참을성,patience
7,채식,vegetarian diet
8,채식주의자,vegetarian
9,책임,responsibility
10,철학,philosophy
11,첫인상,first impression
12,체격,build
13,체온,body temperature
14,체중,weight
15,체험,experience
16,초보자,beginner
17,최대,maximum
18,최선,one's best
19,최신,the newest
20,최저,minimum
21,최종,the final
22,최초,the first
23,최후,the last
24,추가,addition
25,추억,memory
26,추위,the cold
27,출신,someone's ancestry
28,충격,impact
29,친환경,eco-friendly
0,식히다,cool down
1,신기다,put on somebody
2,신괴하다,trust
3,싣다,"load, print"
4,실리다,be put
5,실패하다,failure
6,심다,plant
7,싸우다,fight
8,쌓다,pile up
9,쌓이다,pile up
10,쏘다,shoot
11,쏟아지다,pour
12,쓰러지다,collapse
13,쓸다,sweep
14,씌우다,cover
15,씻기다,"be washed, wash"
16,아끼다,"save, use"
17,안기다,hug
18,앉히다,sit
19,알아듣다,understand
20,알아맞히다,guess right
21,알아보다,check
22,알아주다,recognize
23,앞당기다,advance
24,앞두다,have something ahead
25,야단맞다,be scolded roundly
26,야단치다,give a good scolding
27,어기다,break
28,어울리다,match
29,얻다,get
